"arm","analysis_span_id","path_position","episode_id","observation_order_within_episode","calendar_day","precise_day","selected_count","count_source","id","cellLine","event","passaged_from_id1","passaged_from_id2","passage","cellCount","correctedCount","date","media","feeding1","feeding2","feeding3","feeding4","feeding5","feeding6","feeding7","feeding8","feeding9","feeding17","flask","areaOccupied_um2","cellSize_um2","owner","lastModified","address","comment"
"C","MDAMB231_promoted_39_episodes_ignore_media",29,"MDA-MB-231_C_A27_seed",1,0,0,837707,"corrected_count","MDA-MB-231_C_A27_seed","MDAMB231","seeding","MDA-MB-231_C_A26_harvesT3",,37,1501634,837707,"2025-06-11T15:14:35Z",82,,,,,,,,,,,2,635594696.969697,2364.4023855,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",29,"MDA-MB-231_C_A27_seed",2,2,1.96446759259259,8369271,"corrected_count","MDA-MB-231_C_A27_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A27_seed",,37,8390436,8369271,"2025-06-13T14:23:25Z",82,,,,,,,,,,,2,7053542613.63636,1091.295335,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",30,"MDA-MB-231_C_A28_seed",1,0,0,643876,"corrected_count","MDA-MB-231_C_A28_seed","MDAMB231","seeding","MDA-MB-231_C_A27_harvesT2",,38,709600,643876,"2025-06-16T12:31:36Z",82,,,,,,,,,,,2,267799242.424242,659.8139487,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",30,"MDA-MB-231_C_A28_seed",2,2,2.15553240740741,2173359,"corrected_count","MDA-MB-231_C_A28_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A28_seed",,38,3128034,2173359,"2025-06-18T16:15:34Z",82,,,,,,,,,,,2,3034657196.9697,2484.2429774,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",30,"MDA-MB-231_C_A28_seed",3,4,3.95638888888889,12548894,"corrected_count","MDA-MB-231_C_A28_harvesT4","MDAMB231","harvest","MDA-MB-231_C_A28_seed",,38,11204849,12548894,"2025-06-20T11:28:48Z",82,,,,,,,,,,,2,7415821022.72727,718.533501,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",31,"MDA-MB-231_C_A29_seed",1,0,0,2112091,"corrected_count","MDA-MB-231_C_A29_seed","MDAMB231","seeding","MDA-MB-231_C_A28_harvesT4",,39,2179668,2112091,"2025-06-20T12:56:39Z",82,,,,,,,,,,,2,1349693181.81818,427.8897814,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",31,"MDA-MB-231_C_A29_seed",2,3,3.00645833333333,13135957,"corrected_count","MDA-MB-231_C_A29_harvesT3","MDAMB231","harvest","MDA-MB-231_C_A29_seed",,39,11036548,13135957,"2025-06-23T13:05:57Z",82,,,,,,,,,,,2,7482943181.81818,662.6192259,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",32,"MDA-MB-231_C_A30_seed",1,0,0,419967,"corrected_count","MDA-MB-231_C_A30_seed","MDAMB231","seeding","MDA-MB-231_C_A29_harvesT3",,40,1271726,419967,"2025-06-26T13:44:07Z",82,,,,,,,,,,,2,388895833.333333,2643.1661812,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",32,"MDA-MB-231_C_A30_seed",2,1,1.1166087962963,1396921,"corrected_count","MDA-MB-231_C_A30_harvesT1","MDAMB231","harvest","MDA-MB-231_C_A30_seed",,40,2309275,1396921,"2025-06-27T16:32:02Z",82,,,,,,,,,,,2,1603980113.63636,1892.712026,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",32,"MDA-MB-231_C_A30_seed",3,4,3.92659722222222,11769113,"corrected_count","MDA-MB-231_C_A30_harvesT4","MDAMB231","harvest","MDA-MB-231_C_A30_seed",,40,10832263,11769113,"2025-06-30T11:58:25Z",82,,,,,,,,,,,2,7370870265.15152,829.3419504,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",33,"MDA-MB-231_C_A31_seed",1,0,0,474552,"corrected_count","MDA-MB-231_C_A31_seed","MDAMB231","seeding","MDA-MB-231_C_A30_harvesT4",,41,1041564,474552,"2025-07-02T12:01:04Z",82,,,,,,,,,,,2,394760416.666667,2086.1911444,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",33,"MDA-MB-231_C_A31_seed",2,3,3.00489583333333,9820776,"corrected_count","MDA-MB-231_C_A31_harvesT3","MDAMB231","harvest","MDA-MB-231_C_A31_seed",,41,9493269,9820776,"2025-07-05T12:08:07Z",82,,,,,,,,,,,2,7212983901.51515,993.7269439,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",34,"MDA-MB-231_C_A32_seed",1,0,0,428879,"corrected_count","MDA-MB-231_C_A32_seed","MDAMB231","seeding","MDA-MB-231_C_A31_harvesT3",,42,461184,428879,"2025-07-07T12:10:36Z",82,,,,,,,,,,,2,172418560.606061,610.2115473,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",34,"MDA-MB-231_C_A32_seed",2,2,2.00240740740741,1824686,"corrected_count","MDA-MB-231_C_A32_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A32_seed",,42,2740371,1824686,"2025-07-09T12:14:04Z",82,,,,,,,,,,,2,2679888257.57576,2468.643936,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",34,"MDA-MB-231_C_A32_seed",3,4,4.00619212962963,7026935,"corrected_count","MDA-MB-231_C_A32_harvesT4","MDAMB231","harvest","MDA-MB-231_C_A32_seed",,42,6860953,7026935,"2025-07-11T12:19:31Z",82,,,,,,,,,,,2,7253560606.06061,1403.063642,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",35,"MDA-MB-231_C_A33_seed",1,0,0,701802,"corrected_count","MDA-MB-231_C_A33_seed","MDAMB231","seeding","MDA-MB-231_C_A32_harvesT4",,43,735221,701802,"2025-07-14T12:22:17Z",82,,,,,,,,,,,2,314204545.454545,377.7560775,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",35,"MDA-MB-231_C_A33_seed",2,2,2.00244212962963,2070874,"corrected_count","MDA-MB-231_C_A33_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A33_seed",,43,2743713,2070874,"2025-07-16T12:25:48Z",82,,,,,,,,,,,2,2415657196.9697,1891.9469504,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",35,"MDA-MB-231_C_A33_seed",3,4,3.92346064814815,8791466,"corrected_count","MDA-MB-231_C_A33_harvesT4","MDAMB231","harvest","MDA-MB-231_C_A33_seed",,43,8170984,8791466,"2025-07-18T10:32:04Z",82,,,,,,,,,,,2,6848160037.87879,1362.3233663,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",36,"MDA-MB-231_C_A34_seed",1,0,0,505743,"corrected_count","MDA-MB-231_C_A34_seed","MDAMB231","seeding","MDA-MB-231_C_A33_harvesT4",,44,593747,505743,"2025-07-18T15:34:45Z",82,,,,,,,,,,,2,280109848.484849,751.8142896,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",36,"MDA-MB-231_C_A34_seed",2,3,2.87952546296296,7920340,"corrected_count","MDA-MB-231_C_A34_harvesT3","MDAMB231","harvest","MDA-MB-231_C_A34_seed",,44,8160958,7920340,"2025-07-21T12:41:16Z",82,,,,,,,,,,,2,6918007575.75758,1200.2761038,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",37,"MDA-MB-231_C_A35_seed",1,0,0,379864,"corrected_count","MDA-MB-231_C_A35_seed","MDAMB231","seeding","MDA-MB-231_C_A34_harvesT3",,45,868898,379864,"2025-07-23T12:43:57Z",82,,,,,,,,,,,2,303882575.757576,2203.1627028,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",37,"MDA-MB-231_C_A35_seed",2,2,2.11350694444444,3856571,"corrected_count","MDA-MB-231_C_A35_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A35_seed",,45,4568399,3856571,"2025-07-25T15:27:24Z",82,,,,,,,,,,,2,4820256628.78788,1935.853789,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",37,"MDA-MB-231_C_A35_seed",3,5,5.11350694444444,12620188,"corrected_count","MDA-MB-231_C_A35_harvesT5","MDAMB231","harvest","MDA-MB-231_C_A35_seed",,45,11327980,12620188,"2025-07-28T15:27:24Z",82,,,,,,,,,,,2,7157374053.0303,720.6799631,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",38,"MDA-MB-231_C_A36_seed",1,0,0,641648,"corrected_count","MDA-MB-231_C_A36_seed","MDAMB231","seeding","MDA-MB-231_C_A35_harvesT5",,46,1324513,641648,"2025-07-30T12:55:02Z",82,,,,,,,,,,,2,687500946.969697,2258.9707174,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",38,"MDA-MB-231_C_A36_seed",2,2,2.10581018518519,4962745,"corrected_count","MDA-MB-231_C_A36_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A36_seed",,46,5382712,4962745,"2025-08-01T15:27:24Z",82,,,,,,,,,,,2,5554659090.90909,1610.9941884,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",38,"MDA-MB-231_C_A36_seed",3,5,5.10581018518519,12757206,"corrected_count","MDA-MB-231_C_A36_harvesT5","MDAMB231","harvest","MDA-MB-231_C_A36_seed",,46,10719752,12757206,"2025-08-04T15:27:24Z",82,,,,,,,,,,,2,7441045454.54546,672.1614188,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",39,"MDA-MB-231_C_A37_seed",1,0,0,686207,"corrected_count","MDA-MB-231_C_A37_seed","MDAMB231","seeding","MDA-MB-231_C_A36_harvesT5",,47,1499406,686207,"2025-08-06T12:31:34Z",82,,,,,,,,,,,2,733307765.151515,2724.4129595,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"C","MDAMB231_promoted_39_episodes_ignore_media",39,"MDA-MB-231_C_A37_seed",2,2,2.12210648148148,7219652,"corrected_count","MDA-MB-231_C_A37_harvesT2","MDAMB231","harvest","MDA-MB-231_C_A37_seed",,47,7693090,7219652,"2025-08-08T15:27:24Z",82,,,,,,,,,,,2,6937040719.69697,1343.7065267,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",1,"MDA-MB-231_G1_A1_seed",1,0,0,1163228,"corrected_count","MDA-MB-231_G1_A1_seed","MDAMB231","seeding","MDA-MB-231_RPMI_seedT1",,11,1163228,1163228,"2025-02-12T12:52:17Z",83,,,,,,,,,,,2,1234479166.66667,2478.33915349132,"jackson@206.81.166.225","jackson@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",1,"MDA-MB-231_G1_A1_seed",2,2,2.31170138888889,7762564,"corrected_count","MDA-MB-231_G1_A1_harvesT2","MDAMB231","harvest","MDA-MB-231_G1_A1_seed",,11,7762564,7762564,"2025-02-14T20:21:08Z",83,,,,,,,,,,,2,7443156250,837.583864757862,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",1,0,0,675219,"corrected_count","MDA-MB-231_G1_A2_seed","MDAMB231","seeding","MDA-MB-231_G1_A1_harvesT2",,12,675219,675219,"2025-02-18T16:55:53Z",86,,,,,,,,,,,2,661686553.030303,3070.15841553334,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",2,1,0.958645833333333,1807596,"corrected_count","MDA-MB-231_G1_A2_harvesT1","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,1807596,1807596,"2025-02-19T15:56:20Z",86,,,,,,,,,,,2,2822603219.69697,3022.02666030168,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",3,3,2.99009259259259,3335427,"corrected_count","MDA-MB-231_G1_A2_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3335427,3335427,"2025-02-21T16:41:37Z",86,,,,,,,,,,,2,3540573863.63636,1385.4016946778,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",4,6,6.10453703703704,2460377,"corrected_count","MDA-MB-231_G1_A2_harvesT6","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,2460377,2460377,"2025-02-24T19:26:25Z",86,,,,,,,,,,,2,2822068181.81818,1082.47674098827,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",5,8,8.01048611111111,3716860,"corrected_count","MDA-MB-231_G1_A2_harvesT8","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3716860,3716860,"2025-02-26T17:10:59Z",86,,,,,,,,,,,2,5263284090.90909,3405.31649379154,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",6,10,9.96712962962963,2083853,"corrected_count","MDA-MB-231_G1_A2_harvesT10","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,2083853,2083853,"2025-02-28T16:08:33Z",86,,,,,,,,,,,2,2689691287.87879,1751.25699845891,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",7,13,13.1576851851852,1384795,"corrected_count","MDA-MB-231_G1_A2_harvesT13","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,1384795,1384795,"2025-03-03T20:42:57Z",86,,,,,,,,,,,2,1962209280.30303,7562.82916755309,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",8,15,14.8775231481481,3586443,"corrected_count","MDA-MB-231_G1_A2_harvesT15","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3586443,3586443,"2025-03-05T13:59:31Z",86,,,,,,,,,,,2,5073321022.72727,2590.4805392251,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",9,17,16.9215277777778,2084554,"corrected_count","MDA-MB-231_G1_A2_harvesT17","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,2084554,2084554,"2025-03-07T15:02:53Z",86,,,,,,,,,,,2,2864234848.48485,2027.88486983774,"jackson@206.81.166.225","jackson@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",10,20,19.9631712962963,4570875,"corrected_count","MDA-MB-231_G1_A2_harvesT20","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,4570875,4570875,"2025-03-10T16:02:51Z",86,,,,,,,,,,,2,5051482954.54546,1787.08080593189,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",11,22,22.0590625,4617151,"corrected_count","MDA-MB-231_G1_A2_harvesT22","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,4617151,4617151,"2025-03-12T18:20:56Z",86,,,,,,,,,,,2,5982192234.84849,1796.81508501928,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",12,24,23.8764583333333,3735090,"corrected_count","MDA-MB-231_G1_A2_harvesT24","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3735090,3735090,"2025-03-14T13:57:59Z",86,,,,,,,,,,,2,4496299242.42424,1321.59961810078,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",13,27,27.1537731481481,3191689,"corrected_count","MDA-MB-231_G1_A2_harvesT27","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3191689,3191689,"2025-03-17T20:37:19Z",86,,,,,,,,,,,2,3991428030.30303,1840.21461075856,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",14,29,29.0377199074074,3670583,"corrected_count","MDA-MB-231_G1_A2_harvesT29","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,3670583,3670583,"2025-03-19T17:50:12Z",86,,,,,,,,,,,2,4744938446.9697,2314.49608501409,"jackson@206.81.166.225","jackson@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",15,31,30.9894907407407,6119742,"corrected_count","MDA-MB-231_G1_A2_harvesT31","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,6119742,6119742,"2025-03-21T16:40:45Z",86,,,,,,,,,,,2,6225788825.75758,958.857623196227,"jackson@206.81.166.225","jackson@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",16,34,34.0733333333333,4096889,"corrected_count","MDA-MB-231_G1_A2_harvesT34","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,4096889,4096889,"2025-03-24T18:41:29Z",86,,,,,,,,,,,2,5317093750,1458.06632385677,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",17,36,35.9742939814815,4190845,"corrected_count","MDA-MB-231_G1_A2_harvesT36","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,4190845,4190845,"2025-03-26T16:18:52Z",86,,,,,,,,,,,2,5212786931.81818,1903.8506441955,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",2,"MDA-MB-231_G1_A2_seed",18,38,38.0215509259259,4556150,"corrected_count","MDA-MB-231_G1_A2_harvesT38","MDAMB231","harvest","MDA-MB-231_G1_A2_seed",,12,4556150,4556150,"2025-03-28T17:26:55Z",86,,,,,,,,,,,2,5544272727.27273,1312.2804468636,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",3,"MDA-MB-231_G1_A3_seed",1,0,0,429111,"corrected_count","MDA-MB-231_G1_A3_seed","MDAMB231","seeding","MDA-MB-231_G1_A2_harvesT38",,13,429111,429111,"2025-04-01T14:22:05Z",86,,,,,,,,,,,2,106882575.757576,4551.1386927216,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",3,"MDA-MB-231_G1_A3_seed",2,1,0.90244212962963,1098721,"corrected_count","MDA-MB-231_G1_A3_harvesT1","MDAMB231","harvest","MDA-MB-231_G1_A3_seed",,13,1098721,1098721,"2025-04-02T12:01:36Z",86,,,,,,,,,,,2,868308712.121212,4318.44998728732,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",3,"MDA-MB-231_G1_A3_seed",3,3,3.0980787037037,2407089,"corrected_count","MDA-MB-231_G1_A3_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A3_seed",,13,2407089,2407089,"2025-04-04T16:43:19Z",86,,,,,,,,,,,2,3055410037.87879,1918.29639738275,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",3,"MDA-MB-231_G1_A3_seed",4,6,6.06991898148148,4059027,"corrected_count","MDA-MB-231_G1_A3_harvesT6","MDAMB231","harvest","MDA-MB-231_G1_A3_seed",,13,4059027,4059027,"2025-04-07T16:02:46Z",86,,,,,,,,,,,2,5565197916.66667,1496.33926764598,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",3,"MDA-MB-231_G1_A3_seed",5,8,8.04716435185185,6311159,"corrected_count","MDA-MB-231_G1_A3_harvesT8","MDAMB231","harvest","MDA-MB-231_G1_A3_seed",,13,6311159,6311159,"2025-04-09T15:30:00Z",86,,,,,,,,,,,2,6710111742.42424,1398.78892284702,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",1,0,0,443836,"corrected_count","MDA-MB-231_G1_A4_seed","MDAMB231","seeding","MDA-MB-231_G1_A3_harvesT8",,14,443836,443836,"2025-04-11T21:15:43Z",86,,,,,,,,,,,2,471232007.575758,4081.94228963112,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",2,3,2.8537962962963,2666519,"corrected_count","MDA-MB-231_G1_A4_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,2666519,2666519,"2025-04-14T17:45:11Z",86,,,,,,,,,,,2,3520921401.51515,2157.5022960653,"vural@206.81.166.225","vural@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",3,5,4.9074537037037,5213389,"corrected_count","MDA-MB-231_G1_A4_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,5914077,5213389,"2025-04-16T19:02:27Z",86,,,,,,,,,,,2,5769327651.51515,1937.2351755,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",4,7,6.84773148148148,3021092,"corrected_count","MDA-MB-231_G1_A4_harvesT7","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,4051516,3021092,"2025-04-18T17:36:27Z",86,,,,,,,,,,,2,3663170454.54546,1662.6580435,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",5,10,9.78222222222222,4266512,"corrected_count","MDA-MB-231_G1_A4_harvesT10","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,5681257,4266512,"2025-04-21T16:02:07Z",86,,,,,,,,,,,2,5740301136.36364,1855.733372,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",6,12,11.6415277777778,6615879,"corrected_count","MDA-MB-231_G1_A4_harvesT12","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,7109369,6615879,"2025-04-23T12:39:31Z",86,,,,,,,,,,,2,6673780303.03031,1461.931959,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",7,14,13.9315046296296,3387589,"corrected_count","MDA-MB-231_G1_A4_harvesT14","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,4413557,3387589,"2025-04-25T19:37:05Z",86,,,,,,,,,,,2,4043660984.84849,1703.3770671,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",8,17,16.8270138888889,2777132,"corrected_count","MDA-MB-231_G1_A4_harvesT17","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,4981682,2777132,"2025-04-28T17:06:37Z",86,,,,,,,,,,,2,4634335227.27273,2275.3135823,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
